visit_id,completion_type
708398884_67791051775_813118,all_steps
708404210_86723994642_294383,all_steps
708421195_94591968950_846538,all_steps
708423047_13918590851_180058,all_steps
70844363_63610909359_215550,all_steps
708495575_35861639342_940239,all_steps
708519924_75834725968_981293,all_steps
708521924_81501657640_150014,all_steps
708522620_40806286090_864056,all_steps
708524192_10673454011_358798,all_steps
708529357_41153730895_883049,all_steps
70855346_17215155459_811649,all_steps
70856703_34337573797_264874,all_steps
708577702_86956760895_592328,all_steps
708578128_60390122590_781891,all_steps
708593542_7827588327_55662,all_steps
708617848_16188727974_903745,all_steps
708624944_53949555602_756,all_steps
708636688_26600659966_248740,all_steps
708638452_52567609305_537732,all_steps
708660682_10516893128_653054,all_steps
708672516_20118626755_66569,all_steps
708674931_28017148739_277978,all_steps
708681990_76375572475_909930,all_steps
708682583_13277932822_327515,all_steps
708686914_92531798049_862870,all_steps
708692880_2602571797_690032,all_steps
70869303_29675085603_813233,all_steps
708702509_98718234875_924273,all_steps
708713816_8970818475_254955,all_steps
708714341_5830571506_347289,all_steps
708771464_79121324653_36453,all_steps
708785766_82988788755_307210,all_steps
708803015_72616430128_807547,all_steps
708806531_13968571303_624850,all_steps
708815034_31033516072_764357,all_steps
708827673_68669330517_526818,all_steps
708831398_10144774447_711170,all_steps
708832933_28829659884_259357,all_steps
70884755_47011590359_17404,all_steps
708854450_35139018883_716406,all_steps
708861207_15459605501_45732,all_steps
708869418_80862916474_619469,all_steps
708870284_30890480975_398507,all_steps
708871424_3956188475_369262,all_steps
708903605_81097607725_283265,all_steps
708912707_88408970027_314085,all_steps
708922008_25425615187_189114,all_steps
708924747_23709533686_435015,all_steps
708936422_91140593753_39727,all_steps
708955616_34474402778_647655,all_steps
708961786_70654497692_108273,all_steps
708995686_4342290497_406124,all_steps
70899923_28379102885_828377,all_steps
709013531_67256948839_987886,all_steps
709038963_53479255495_227950,all_steps
709057377_35863409553_817400,all_steps
709064697_19544276843_358985,all_steps
709065318_93762868420_387539,all_steps
709069664_15295024139_575091,all_steps
709072815_82137323413_22790,all_steps
709080591_97047858763_198195,all_steps
709093844_61806145725_361977,all_steps
709108296_20885440868_933760,all_steps
709127376_4013609019_673294,all_steps
709132581_91100469089_28443,all_steps
709138898_72832374443_686561,all_steps
709147027_43530300763_578097,all_steps
70915865_29428450464_527648,all_steps
709171076_6834510004_226342,all_steps
709177426_43345229379_874963,all_steps
709182572_39826426552_540169,all_steps
709189731_82177861853_784359,all_steps
709194032_45387620651_888837,all_steps
709200077_58106595931_119873,all_steps
709236337_80259391107_83767,all_steps
709237991_81732784778_758674,all_steps
709247025_42746682517_169841,all_steps
709258314_91606406291_459594,all_steps
709264996_80525799217_164736,all_steps
70927803_63859724760_11691,all_steps
709281234_26837608570_133781,all_steps
709284348_7986133689_816844,all_steps
709296125_83770272186_53805,all_steps
709309489_98521121154_235903,all_steps
709319188_47703050276_728770,all_steps
709336885_33408661581_408702,all_steps
709383441_7352584955_242099,all_steps
709397127_37924551214_276317,all_steps
70941728_64069179807_479906,all_steps
709418370_55786869788_690644,all_steps
709427732_18039010235_422415,all_steps
709434834_90735168376_532923,all_steps
709443750_68194589604_610409,all_steps
70945094_39688194523_779128,all_steps
709451024_61149643990_739975,all_steps
709492253_95615770434_146849,all_steps
70951991_49926641426_277559,all_steps
709528377_63866123736_367325,all_steps
709536014_71862123477_382433,all_steps
709536683_50459678295_332746,all_steps
709581072_1405916164_115143,all_steps
709588716_77837648075_960855,all_steps
70960092_80766082934_800647,all_steps
709603157_69804756075_13378,all_steps
709621217_40745546031_817863,all_steps
709640437_69835674261_218089,all_steps
70964642_94527093855_213473,all_steps
709652886_38498638213_940046,all_steps
70965423_83002906187_977011,all_steps
709706644_93680200265_995852,all_steps
709711902_4243313209_937638,all_steps
709733327_25579405727_758969,all_steps
709745184_94290865510_446911,all_steps
709750720_4731904654_445484,all_steps
709761800_5027583485_535840,all_steps
709765743_71384226926_250695,all_steps
709782429_38432888131_4980,all_steps
709784458_93136200117_323380,all_steps
709800705_60916968001_778390,all_steps
709811137_7360982843_561858,all_steps
709817414_84351957888_844121,all_steps
709819255_97306475809_730180,all_steps
709827962_77214199143_558457,all_steps
70983319_69394481751_14466,all_steps
709840482_80609929867_43971,all_steps
709846570_37743791981_614801,all_steps
709865966_54953937859_547670,all_steps
709868432_14291379682_636340,all_steps
709868935_95902366283_514697,all_steps
709880527_42064974017_542824,all_steps
709887523_10682216552_251650,all_steps
709904802_6181550174_737586,all_steps
709926415_84663246258_743027,all_steps
709931969_26594890638_978957,all_steps
709937851_1392021710_692912,all_steps
709958939_99700764710_319349,all_steps
70996580_39432243042_415974,all_steps
709974484_43098055637_901378,all_steps
709994293_24257736474_931764,all_steps
709996460_26520572380_740720,all_steps
710011349_89538946641_117729,all_steps
710016476_95085386530_449610,all_steps
71004111_17829354154_233788,all_steps
710050063_71175642763_143948,all_steps
710067195_66768156996_139235,all_steps
71007702_65046170020_693928,all_steps
710083754_97079487061_555048,all_steps
710099610_98712696636_759340,all_steps
710106183_32853650914_426714,all_steps
710107200_69332163200_501860,all_steps
710126725_80017495228_310111,all_steps
710146852_71367887771_768465,all_steps
710147453_54061069429_319193,all_steps
710157060_42203083063_338888,all_steps
710176022_7865240600_398591,all_steps
710176344_25613853011_796759,all_steps
710182877_34679303336_800884,all_steps
710190204_86542879848_351151,all_steps
710213231_63893013479_886814,all_steps
710218638_79126340109_732626,all_steps
710220092_91810413568_381081,all_steps
71022723_89529215430_916974,all_steps
710235288_17547635911_750979,all_steps
710241197_63398378336_203709,all_steps
71024799_9479377259_932805,all_steps
710256617_3484387193_723987,all_steps
710266968_62505049643_88146,all_steps
710271728_95151187130_949396,all_steps
710283411_86757267397_648987,all_steps
710294674_58740663454_719000,all_steps
710306666_3189699341_599849,all_steps
710316082_67118354212_946260,all_steps
710332451_17788248134_71258,all_steps
710338112_52644905642_596689,all_steps
710338239_35868188321_343553,all_steps
710342813_84962041643_235321,all_steps
71034498_42892394730_315808,all_steps
710351096_37883782477_166407,all_steps
710355492_28539631417_107305,all_steps
710359819_6067542546_283205,all_steps
710365729_52083641955_129941,all_steps
710413274_59217570657_132204,all_steps
710413462_42594720043_74259,all_steps
710428332_154098715_868680,all_steps
710429408_36381303106_200727,all_steps
710431125_65807785149_545206,all_steps
710440346_57248102369_865535,all_steps
710457193_8634148124_777411,all_steps
710482861_90162051925_638886,all_steps
710486084_62283737260_516084,all_steps
710509256_16863194822_534405,all_steps
710516432_32301344733_261065,all_steps
710517041_1792027286_444594,all_steps
710536629_93384738483_665517,all_steps
710566596_95299162845_49631,all_steps
71058277_93674880901_193080,all_steps
710591076_22605376001_467327,all_steps
710619600_83793666565_480716,all_steps
710623595_55392560706_2370,all_steps
71062518_73327091480_315738,all_steps
710635956_27369617268_702140,all_steps
710653434_15136042646_431127,all_steps
710684850_69370883408_936750,all_steps
710698751_19592855051_887968,all_steps
710708067_85061773217_553811,all_steps
71071593_89531492234_139206,all_steps
710716741_85627084686_85309,all_steps
710744162_71906944118_173958,all_steps
71074670_81016907082_663028,all_steps
710757932_46765430308_371250,all_steps
710764319_58490114999_685952,all_steps
710771496_28564360733_769194,all_steps
710773520_22109358508_883419,all_steps
710775159_72773085789_559851,all_steps
710781129_25637712589_321856,all_steps
710795595_27991716712_621455,all_steps
710798422_48077890481_829234,all_steps
710835448_37849558808_93728,all_steps
710849738_25364599054_742877,all_steps
710852214_23853829317_590495,all_steps
710866063_31553526142_341277,all_steps
710866761_87904575091_465978,all_steps
710876602_61347971139_732242,all_steps
710878311_92241881467_816237,all_steps
710889031_61298693080_765605,all_steps
710903257_26401838129_622808,all_steps
710913710_2883612326_129375,all_steps
710915434_50509596016_127785,all_steps
71091802_99530666590_38522,all_steps
710928319_94100005741_337791,all_steps
710932607_32191587102_881738,all_steps
710932875_81273554398_439156,all_steps
710939323_88872025872_382189,all_steps
710963662_46994954372_243860,all_steps
710964131_39507961068_841066,all_steps
710967361_82802993010_784488,all_steps
71099453_76923817510_364902,all_steps
711002399_55671611498_898858,all_steps
711012521_50164486662_791096,all_steps
711016283_58146812619_98624,all_steps
71103084_18958222364_580199,all_steps
711035716_34572896332_131593,all_steps
711038235_35189629629_623032,all_steps
711047004_57906012999_137555,all_steps
711049629_59689117728_275032,all_steps
711052545_45913747486_163916,all_steps
711068260_8737840293_48357,all_steps
711073213_88393778874_858355,all_steps
711109078_46164597293_262016,all_steps
711115270_86762674528_250626,all_steps
711116123_35737937929_493678,all_steps
711158991_33373973363_340260,all_steps
711172297_58916709907_417095,all_steps
711181981_35940217877_988925,all_steps
711187698_91212135019_35763,all_steps
711197007_37360696699_408041,all_steps
71121433_66276357363_367584,all_steps
711224468_68186084460_476233,all_steps
711227559_89262870532_411601,all_steps
711240529_6984623686_952070,all_steps
711247720_35291453558_302580,all_steps
71126289_73522527196_702677,all_steps
711267170_50914663496_538024,all_steps
711291291_91970530086_9238,all_steps
711296549_26746361761_296851,all_steps
711298247_39025357070_566064,all_steps
711316289_9469501841_223727,all_steps
711323132_2390119131_497282,all_steps
711324474_24785390399_524325,all_steps
711326880_32728918543_962169,all_steps
711350475_35742862919_843094,all_steps
711351430_96847482878_85448,all_steps
711353445_55725279901_874818,all_steps
711373524_23916024422_116987,all_steps
711433857_32839066407_624285,all_steps
711442033_54155312405_727917,all_steps
711442654_4487414505_289197,all_steps
71144433_10156556474_990576,all_steps
711452492_68941745750_92319,all_steps
711469289_34338188010_422507,all_steps
711495688_16774346112_669263,all_steps
711522578_38493950230_162140,all_steps
711539553_91137459690_530127,all_steps
711575296_16492041318_605958,all_steps
711581396_13514700382_328167,all_steps
711583831_69136941606_716000,all_steps
711585368_14597753432_151480,all_steps
711588519_79657793265_247142,all_steps
711604748_16323323847_589672,all_steps
711619137_12903821250_245436,all_steps
711627368_92909009969_166467,all_steps
711652467_82596027807_480693,all_steps
711652969_82349713085_610371,all_steps
711657102_56531228105_647827,all_steps
711675092_59327059824_382450,all_steps
711683863_15838077943_857144,all_steps
711701899_8776919603_8457,all_steps
71170493_58734431487_712014,all_steps
711707580_80156416965_966720,all_steps
711711006_75402501531_135589,all_steps
711733795_43408240763_796668,all_steps
71174763_40127406397_227698,all_steps
711751683_99837493103_231586,all_steps
711762138_40648067458_771285,all_steps
711776224_79582714747_901005,all_steps
711778516_48161881693_260255,all_steps
711778601_48943230899_29202,all_steps
71178637_80928637073_431923,all_steps
711786648_43215157692_165328,all_steps
711793096_48498866815_306845,all_steps
711795199_41210434492_307497,all_steps
